curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,130,36,3.61,2025,1,etec-professor-doutor-jose-dagnoni
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,114,36,3.16,2025,1,etec-professor-doutor-jose-dagnoni
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Tarde,99,36,2.75,2025,1,etec-professor-doutor-jose-dagnoni
Química,Noite,77,40,1.92,2025,1,etec-professor-doutor-jose-dagnoni
Turismo Receptivo,Noite,37,35,1.05,2025,1,etec-professor-edson-galvao-emeif-arani-jose-da-silva-sao-miguel-arcanjo
Recursos Humanos,Noite,56,35,1.6,2025,1,etec-professor-edson-galvao-emeif-luciano-jose-ramos-alambari
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,63,35,1.8,2025,1,etec-professor-edson-galvao-escola-de-ensino-fundamental-santo-tomas-de-aquino-itapetininga
Ensino Médio com Habilitação Profissional de Técnico em Agronegócio - MTec - AMS,Manhã,60,40,1.5,2025,1,etec-professor-edson-galvao
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Tarde,48,40,1.2,2025,1,etec-professor-edson-galvao
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,154,40,3.85,2025,1,etec-professor-edson-galvao
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Manhã,75,40,1.87,2025,1,etec-professor-edson-galvao
Ensino Médio com Habilitação Profissional de Técnico em Farmácia - MTec-N,Noite,54,40,1.35,2025,1,etec-professor-edson-galvao
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-AMS,Manhã,50,40,1.25,2025,1,etec-professor-edson-galvao
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,83,40,2.07,2025,1,etec-professor-edson-galvao
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,81,40,2.02,2025,1,etec-professor-edson-galvao
Química,Noite,47,35,1.34,2025,1,etec-professor-edson-galvao
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,18,35,0.51,2025,1,etec-professor-elias-miguel-junior-ee-comendador-pereira-inacio
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,76,35,2.17,2025,1,etec-professor-elias-miguel-junior-fatec-de-votorantim
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,230,35,6.57,2025,1,etec-professor-elias-miguel-junior
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,102,35,2.91,2025,1,etec-professor-elias-miguel-junior
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec-N,Noite,19,35,0.54,2025,1,etec-professor-elias-miguel-junior
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,132,35,3.77,2025,1,etec-professor-elias-miguel-junior
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,39,35,1.11,2025,1,etec-professor-eudecio-luiz-vicente-fatec-de-adamantina
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-AMS,Tarde,49,35,1.4,2025,1,etec-professor-eudecio-luiz-vicente-fatec-de-adamantina
Contabilidade,Noite,56,40,1.4,2025,1,etec-professor-eudecio-luiz-vicente
Enfermagem,Noite,81,30,2.7,2025,1,etec-professor-eudecio-luiz-vicente
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,113,40,2.82,2025,1,etec-professor-eudecio-luiz-vicente
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,148,40,3.7,2025,1,etec-professor-eudecio-luiz-vicente
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,67,40,1.67,2025,1,etec-professor-eudecio-luiz-vicente
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,100,40,2.5,2025,1,etec-professor-eudecio-luiz-vicente
Contabilidade,Noite,33,35,0.94,2025,1,etec-professor-fausto-mazzola
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,36,35,1.02,2025,1,etec-professor-fausto-mazzola
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,129,35,3.68,2025,1,etec-professor-fausto-mazzola
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,180,35,5.14,2025,1,etec-professor-fausto-mazzola
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec-PI,Manhã e Tarde,115,35,3.28,2025,1,etec-professor-fausto-mazzola
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,198,80,2.47,2025,1,etec-professor-francisco-dos-santos
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,49,40,1.22,2025,1,etec-professor-francisco-dos-santos
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,50,40,1.25,2025,1,etec-professor-francisco-dos-santos
Segurança do Trabalho,Noite,76,40,1.9,2025,1,etec-professor-francisco-dos-santos
Administração,Noite,30,35,0.85,2025,1,etec-professor-horacio-augusto-da-silveira-ee-albino-cesar
Administração,Noite,46,40,1.14,2025,1,etec-professor-horacio-augusto-da-silveira-ee-professora-carmosina-monteiro-vianna
Administração,Tarde,46,40,1.14,2025,1,etec-professor-horacio-augusto-da-silveira
Desenvolvimento de Sistemas,Noite,106,40,2.65,2025,1,etec-professor-horacio-augusto-da-silveira
Eletromecânica,Noite,49,40,1.22,2025,1,etec-professor-horacio-augusto-da-silveira
Eletrotécnica,Noite,55,40,1.37,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,87,40,2.17,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,293,40,7.32,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,38,40,0.95,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec-N,Noite,41,40,1.02,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,207,40,5.17,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,195,40,4.87,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec-PI,Manhã e Tarde,66,40,1.65,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Finanças - MTec-N,Noite,33,40,0.82,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,112,40,2.8,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Manhã,138,40,3.45,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - Mtec-N,Noite,12,40,0.3,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-N,Noite,17,40,0.42,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,97,40,2.42,2025,1,etec-professor-horacio-augusto-da-silveira
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,84,40,2.1,2025,1,etec-professor-horacio-augusto-da-silveira
Equipamentos Biomédicos,Noite,46,40,1.14,2025,1,etec-professor-horacio-augusto-da-silveira
Agronegócio,Noite,61,40,1.52,2025,1,etec-professor-idio-zucchi-fundacao-coopercitrus-credicitrus-bebedouro
Administração,Noite,62,40,1.55,2025,1,etec-professor-idio-zucchi
Desenvolvimento de Sistemas,Noite,62,40,1.55,2025,1,etec-professor-idio-zucchi
Enfermagem,Noite,91,40,2.27,2025,1,etec-professor-idio-zucchi
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,126,40,3.15,2025,1,etec-professor-idio-zucchi
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec-PI,Manhã e Tarde,141,40,3.52,2025,1,etec-professor-idio-zucchi
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,221,40,5.52,2025,1,etec-professor-idio-zucchi
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,93,40,2.32,2025,1,etec-professor-idio-zucchi
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Manhã,170,40,4.25,2025,1,etec-professor-idio-zucchi
Manutenção de Máquinas Pesadas,Noite,63,40,1.57,2025,1,etec-professor-idio-zucchi
Serviços Jurídicos,Noite,58,40,1.45,2025,1,etec-professor-idio-zucchi
Açúcar e Álcool,Noite,53,35,1.51,2025,1,etec-professor-jadyr-salles
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,60,35,1.71,2025,1,etec-professor-jadyr-salles
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,84,35,2.4,2025,1,etec-professor-jadyr-salles
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,85,35,2.42,2025,1,etec-professor-jadyr-salles
Logística,Noite,63,40,1.57,2025,1,etec-professor-jose-carlos-seno-junior-emeb-profa-mercia-julia-barbosa-velho-guaraci
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,70,40,1.75,2025,1,etec-professor-jose-carlos-seno-junior
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,188,40,4.7,2025,1,etec-professor-jose-carlos-seno-junior
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,71,40,1.77,2025,1,etec-professor-jose-carlos-seno-junior
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,197,40,4.92,2025,1,etec-professor-jose-carlos-seno-junior
Ensino Médio com Habilitação Profissional de Técnico em Química - Mtec-N,Noite,76,40,1.9,2025,1,etec-professor-jose-carlos-seno-junior
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,154,40,3.85,2025,1,etec-professor-jose-carlos-seno-junior
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,72,40,1.8,2025,1,etec-professor-jose-ignacio-azevedo-filho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,70,40,1.75,2025,1,etec-professor-jose-ignacio-azevedo-filho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,140,40,3.5,2025,1,etec-professor-jose-ignacio-azevedo-filho
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,70,40,1.75,2025,1,etec-professor-jose-ignacio-azevedo-filho
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec-PI,Manhã e Tarde,86,40,2.15,2025,1,etec-professor-jose-ignacio-azevedo-filho
Finanças,Noite,67,40,1.67,2025,1,etec-professor-jose-ignacio-azevedo-filho
Manutenção e Suporte em Informática,Noite,66,40,1.65,2025,1,etec-professor-jose-ignacio-azevedo-filho
Administração - 20% On-line,Noite,96,40,2.4,2025,1,etec-professor-jose-santana-de-castro
Enfermagem,Noite,155,40,3.87,2025,1,etec-professor-jose-santana-de-castro
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,84,40,2.1,2025,1,etec-professor-jose-santana-de-castro
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Manhã,62,40,1.55,2025,1,etec-professor-jose-santana-de-castro
Ensino Médio com Habilitação Profissional de Técnico em Edificações - Mtec-N,Noite,21,40,0.52,2025,1,etec-professor-jose-santana-de-castro
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,122,40,3.05,2025,1,etec-professor-jose-santana-de-castro
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,158,40,3.95,2025,1,etec-professor-jose-santana-de-castro
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec-PI,Manhã e Tarde,56,40,1.4,2025,1,etec-professor-jose-santana-de-castro
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,79,40,1.97,2025,1,etec-professor-jose-santana-de-castro
Gastronomia,Noite,49,40,1.22,2025,1,etec-professor-jose-santana-de-castro
Marketing,Noite,42,40,1.05,2025,1,etec-professor-jose-santana-de-castro
Mecânica,Noite,75,40,1.87,2025,1,etec-professor-jose-santana-de-castro
Administração,Noite,73,40,1.82,2025,1,etec-professor-luiz-pires-barbosa
Agronegócio,Noite,49,40,1.22,2025,1,etec-professor-luiz-pires-barbosa
Ensino Médio com Habilitação Profissional de Técnico em Açúcar e Álcool - MTec-N,Noite,63,40,1.57,2025,1,etec-professor-luiz-pires-barbosa
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,138,80,1.72,2025,1,etec-professor-luiz-pires-barbosa
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,125,40,3.12,2025,1,etec-professor-luiz-pires-barbosa
Informática,Noite,74,40,1.85,2025,1,etec-professor-luiz-pires-barbosa
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec-N,Noite,59,40,1.47,2025,1,etec-professor-marcos-uchoas-dos-santos-penchel-escola-municipal-antonio-joao-piquete
Enfermagem,Noite,93,40,2.32,2025,1,etec-professor-marcos-uchoas-dos-santos-penchel
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,64,40,1.6,2025,1,etec-professor-marcos-uchoas-dos-santos-penchel
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,62,40,1.55,2025,1,etec-professor-marcos-uchoas-dos-santos-penchel
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,68,40,1.7,2025,1,etec-professor-marcos-uchoas-dos-santos-penchel
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,66,40,1.65,2025,1,etec-professor-marcos-uchoas-dos-santos-penchel
Logística,Noite,61,40,1.52,2025,1,etec-professor-marcos-uchoas-dos-santos-penchel
Administração,Noite,66,40,1.65,2025,1,etec-professor-mario-antonio-verza
Enfermagem,Noite,71,40,1.77,2025,1,etec-professor-mario-antonio-verza
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,68,40,1.7,2025,1,etec-professor-mario-antonio-verza
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,70,40,1.75,2025,1,etec-professor-mario-antonio-verza
Informática para Internet,Noite,74,40,1.85,2025,1,etec-professor-mario-antonio-verza
Administração,Noite,88,40,2.2,2025,1,etec-professor-massuyuki-kawano
Contabilidade,Noite,64,40,1.6,2025,1,etec-professor-massuyuki-kawano
Desenho de Construção Civil,Noite,62,40,1.55,2025,1,etec-professor-massuyuki-kawano
Desenvolvimento de Sistemas,Noite,107,40,2.67,2025,1,etec-professor-massuyuki-kawano
Enfermagem,Noite,141,40,3.52,2025,1,etec-professor-massuyuki-kawano
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,152,40,3.8,2025,1,etec-professor-massuyuki-kawano
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,152,40,3.8,2025,1,etec-professor-massuyuki-kawano
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,232,40,5.8,2025,1,etec-professor-massuyuki-kawano
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,152,40,3.8,2025,1,etec-professor-massuyuki-kawano
Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias,Manhã,120,40,3,2025,1,etec-professor-massuyuki-kawano
Farmácia,Noite,73,40,1.82,2025,1,etec-professor-massuyuki-kawano
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,42,40,1.05,2025,1,etec-professor-matheus-leite-de-abreu
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,52,40,1.3,2025,1,etec-professor-matheus-leite-de-abreu
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,34,40,0.85,2025,1,etec-professor-matheus-leite-de-abreu
Recursos Humanos,Noite,61,40,1.52,2025,1,etec-professor-milton-gazzetti-emef-enrico-bertoni-santo-anastacio
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,115,35,3.28,2025,1,etec-professor-milton-gazzetti
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,65,40,1.62,2025,1,etec-professor-milton-gazzetti
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,72,35,2.05,2025,1,etec-professor-milton-gazzetti
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,81,35,2.31,2025,1,etec-professor-milton-gazzetti
Programação de Jogos Digitais,Noite,51,35,1.45,2025,1,etec-professor-milton-gazzetti
Recursos Humanos,Noite,48,35,1.37,2025,1,etec-professor-milton-gazzetti
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,47,30,1.56,2025,1,etec-professor-pedro-leme-brisolla-sobrinho-emef-luiz-gimenez-canitar
Marketing,Noite,49,30,1.63,2025,1,etec-professor-pedro-leme-brisolla-sobrinho-emef-olegario-bueno-chavantes
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,112,40,2.8,2025,1,etec-professor-pedro-leme-brisolla-sobrinho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,136,40,3.4,2025,1,etec-professor-pedro-leme-brisolla-sobrinho
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,80,40,2,2025,1,etec-professor-pedro-leme-brisolla-sobrinho
Administração,Noite,63,40,1.57,2025,1,etec-professor-rodolpho-jose-del-guerra
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,34,40,0.85,2025,1,etec-professor-rodolpho-jose-del-guerra
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,79,40,1.97,2025,1,etec-professor-rodolpho-jose-del-guerra
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,163,40,4.07,2025,1,etec-professor-rodolpho-jose-del-guerra
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,120,40,3,2025,1,etec-professor-rodolpho-jose-del-guerra
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,151,40,3.77,2025,1,etec-professor-rodolpho-jose-del-guerra
Informática,Noite,54,40,1.35,2025,1,etec-professor-rodolpho-jose-del-guerra
Administração,Noite,59,40,1.47,2025,1,etec-professor-urias-ferreira-centro-de-treinamento-professora-djanir-sgavioli-sin-boraceia
Logística,Noite,43,40,1.07,2025,1,etec-professor-urias-ferreira-ee-anchieta
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,103,70,1.47,2025,1,etec-professor-urias-ferreira
Logística,Noite,59,40,1.47,2025,1,etec-professora-anna-de-oliveira-ferraz-emef-martha-ferreira-da-cruz-gaviao-peixoto
Administração,Noite,116,40,2.9,2025,1,etec-professora-anna-de-oliveira-ferraz
Enfermagem,Tarde,62,40,1.55,2025,1,etec-professora-anna-de-oliveira-ferraz
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,340,40,8.5,2025,1,etec-professora-anna-de-oliveira-ferraz
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,300,40,7.5,2025,1,etec-professora-anna-de-oliveira-ferraz
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,248,40,6.2,2025,1,etec-professora-anna-de-oliveira-ferraz
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - Mtec-N,Noite,75,40,1.87,2025,1,etec-professora-anna-de-oliveira-ferraz
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,254,40,6.35,2025,1,etec-professora-anna-de-oliveira-ferraz
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - Mtec-N,Noite,48,40,1.2,2025,1,etec-professora-anna-de-oliveira-ferraz
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,53,40,1.32,2025,1,etec-professora-anna-de-oliveira-ferraz
Gastronomia Hospitalar - Especialização,Noite,33,40,0.82,2025,1,etec-professora-anna-de-oliveira-ferraz
Logística,Noite,60,40,1.5,2025,1,etec-professora-anna-de-oliveira-ferraz
Mecatrônica,Noite,137,40,3.42,2025,1,etec-professora-anna-de-oliveira-ferraz
Transações Imobiliárias,Noite,54,40,1.35,2025,1,etec-professora-anna-de-oliveira-ferraz
Química,Noite,61,40,1.52,2025,1,etec-professora-carmelina-barbosa-ee-ministro-oscar-pedroso-horta-santa-mercedes
Informática,Noite,45,40,1.12,2025,1,etec-professora-carmelina-barbosa-em-professor-jair-luiz-da-silva-junqueiropolis
Enfermagem,Noite,140,40,3.5,2025,1,etec-professora-carmelina-barbosa
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,120,40,3,2025,1,etec-professora-carmelina-barbosa
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec-PI,Manhã e Tarde,85,40,2.12,2025,1,etec-professora-carmelina-barbosa
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,85,40,2.12,2025,1,etec-professora-carmelina-barbosa
Farmácia,Noite,49,40,1.22,2025,1,etec-professora-carmelina-barbosa
Urgência e Emergência - APH (Atendimento Pré-Hospitalar) - Especialização,Noite,78,40,1.95,2025,1,etec-professora-carmelina-barbosa
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,30,30,1,2025,1,etec-professora-doutora-doroti-quiomi-kanashiro-toyohara-ceu-pera-marmelo
Administração,Noite,43,40,1.07,2025,1,etec-professora-doutora-doroti-quiomi-kanashiro-toyohara
Eletrotécnica,Noite,60,40,1.5,2025,1,etec-professora-doutora-doroti-quiomi-kanashiro-toyohara
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,331,80,4.13,2025,1,etec-professora-doutora-doroti-quiomi-kanashiro-toyohara
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,222,40,5.55,2025,1,etec-professora-doutora-doroti-quiomi-kanashiro-toyohara
Ensino Médio com Habilitação Profissional de Técnico em Eventos - MTec,Manhã,247,40,6.17,2025,1,etec-professora-doutora-doroti-quiomi-kanashiro-toyohara
Ensino Médio com Habilitação Profissional de Técnico em Secretariado - MTec-PI,Manhã e Tarde,136,40,3.4,2025,1,etec-professora-doutora-doroti-quiomi-kanashiro-toyohara
Segurança do Trabalho,Noite,86,40,2.15,2025,1,etec-professora-doutora-doroti-quiomi-kanashiro-toyohara
Administração - 20% On-line,Noite,61,40,1.52,2025,1,etec-professora-ermelinda-giannini-teixeira
Desenvolvimento de Sistemas - 20% On-line,Noite,73,40,1.82,2025,1,etec-professora-ermelinda-giannini-teixeira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,251,40,6.27,2025,1,etec-professora-ermelinda-giannini-teixeira
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,310,40,7.75,2025,1,etec-professora-ermelinda-giannini-teixeira
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,142,40,3.55,2025,1,etec-professora-ermelinda-giannini-teixeira
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec,Tarde,86,40,2.15,2025,1,etec-professora-ermelinda-giannini-teixeira
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,37,40,0.92,2025,1,etec-professora-ermelinda-giannini-teixeira
Enfermagem,Noite,116,40,2.9,2025,1,etec-professora-helcy-moreira-martins-aguiar-emef-colegio-xavier-promissao
Administração,Noite,67,40,1.67,2025,1,etec-professora-helcy-moreira-martins-aguiar
Agronegócio,Noite,32,40,0.8,2025,1,etec-professora-helcy-moreira-martins-aguiar
Enfermagem,Noite,91,40,2.27,2025,1,etec-professora-helcy-moreira-martins-aguiar
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,66,40,1.65,2025,1,etec-professora-helcy-moreira-martins-aguiar
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,84,40,2.1,2025,1,etec-professora-helcy-moreira-martins-aguiar
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,103,40,2.57,2025,1,etec-professora-helcy-moreira-martins-aguiar
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,49,40,1.22,2025,1,etec-professora-helcy-moreira-martins-aguiar
Técnico em Qualidade,Noite,114,40,2.85,2025,1,etec-professora-ilza-nascimento-pintus-ee-prof-jose-vieira-macedo
Administração,Noite,47,40,1.17,2025,1,etec-professora-ilza-nascimento-pintus
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,84,40,2.1,2025,1,etec-professora-ilza-nascimento-pintus
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,357,40,8.92,2025,1,etec-professora-ilza-nascimento-pintus
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec-PI,Manhã e Tarde,279,40,6.97,2025,1,etec-professora-ilza-nascimento-pintus
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,82,40,2.04,2025,1,etec-professora-ilza-nascimento-pintus
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,451,40,11.27,2025,1,etec-professora-ilza-nascimento-pintus
Ensino Médio com Habilitação Profissional de Técnico em Eletroeletrônica - MTec-N,Noite,47,40,1.17,2025,1,etec-professora-ilza-nascimento-pintus
Administração,Noite,64,40,1.6,2025,1,etec-professora-luzia-maria-machado
Administração,Tarde,62,40,1.55,2025,1,etec-professora-luzia-maria-machado
Comércio Exterior,Manhã,66,40,1.65,2025,1,etec-professora-luzia-maria-machado
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,312,40,7.8,2025,1,etec-professora-luzia-maria-machado
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,297,40,7.42,2025,1,etec-professora-luzia-maria-machado
Logística,Noite,61,40,1.52,2025,1,etec-professora-luzia-maria-machado
